name,parent_name,desc,rank
gi-K-8GNS3,gi-K-87CGT,Monilesaurus,genus
gi-K-87CGT,gi-K-64B,Draconinae,subfamily
gi-K-64B,gi-K-87BW7,Agamidae,family
gi-K-FCWQ,gi-K-YDD,"Aphelocoma californica (Vigors, 1839)",species
gi-K-YDD,gi-K-8L6,"Aphelocoma Cabanis, 1851",genus
gi-K-8L6,gi-K-3RL,"Corvidae Leach, 1820",family
gi-K-3S5XF,gi-K-7P6X2,"Lampsilis cardium Rafinesque, 1820",species
gi-K-7P6X2,gi-K-7NMHQ,"Lampsilis Rafinesque, 1820",genus
gi-K-7NMHQ,gi-K-7NLMC,"Lampsilini Ihering, 1901",tribe
gi-K-4M8YF,gi-K-6VF5,"Praomys hartwigi Eisentraut, 1968",species
gi-K-6VF5,gi-K-JXJ,"Praomys Thomas, 1915",genus
gi-K-66Y4N,gi-K-X8J,"Antechinus mysticus Baker, Mutton & Van Dyck, 2012",species
gi-K-X8J,gi-K-L4X,"Antechinus Macleay, 1841",genus
gi-K-L4X,gi-K-628HY,"Phascogalini Gill, 1872",tribe
gi-K-628HY,gi-K-8ZW,"Dasyurinae Goldfuss, 1820",subfamily
gi-K-8ZW,gi-K-B6L7T,"Dasyuridae Goldfuss, 1820",family
gi-K-B6L7T,gi-K-LJ,"Dasyuromorphia Gill, 1872",order
gi-K-3L2WN,gi-K-4VWT,"Herpestes vitticollis Bennett, 1835",species
gi-K-399G4,gi-K-632GS,"Eleutherodactylus marnockii (Cope, 1878)",species
gi-K-632GS,gi-K-JHS,"Eleutherodactylus Duméril & Bibron, 1841",genus
gi-K-JHS,gi-K-9M5,"Eleutherodactylinae Lutz, 1954",subfamily
gi-K-9M5,gi-K-6239N,"Eleutherodactylidae Lutz, 1954",family
gi-K-6239N,gi-K-PW,"Brachycephaloidea Günther, 1858",superfamily
gi-K-PW,gi-K-PH,Anura,order
gi-K-3NMXD,gi-K-52C4,Hypecoum imberbe Sm.,species
gi-K-52C4,gi-K-93LT5,Hypecoum L.,genus
gi-K-93LT5,gi-K-DX3,Fumarioideae (Marquis) Eaton,subfamily
gi-K-DX3,gi-K-B7VXX,Papaveraceae Juss.,family
gi-K-54QD9,gi-K-7SJF,"Tanysiptera danae Sharpe, 1880",species
gi-K-7SJF,gi-K-JMT,"Tanysiptera Vigors, 1825",genus
gi-K-JMT,gi-K-66F,Halcyoninae,subfamily
gi-K-66F,gi-K-ZL,Alcedinidae,family
gi-K-VFS7,gi-K-62LC9,"Circaetus cinereus Vieillot, 1818",species
gi-K-62LC9,gi-K-5W6,"Circaetus Vieillot, 1816",genus
gi-K-6JMP6,gi-K-4L26,Frasera carolinensis Walter,species
gi-K-4L26,gi-K-6247C,Frasera Walter,genus
gi-K-6247C,gi-K-BMGVQ,Gentianaceae Juss.,family
gi-K-BMGVQ,gi-K-MG,Gentianales Juss. ex Bercht. & J. Presl,order
gi-K-6GMWV,gi-K-4DYV,Ericameria parryi (A. Gray) G. L. Nesom & G. I. Baird,species
gi-K-4DYV,gi-K-J6T,Ericameria Nutt.,genus
gi-K-6Q3B9,gi-K-5DM6,Lessingia arachnoidea Greene,species
gi-K-5DM6,gi-K-J6T,Lessingia Cham.,genus
gi-K-7NNKM,gi-K-795LB,Rhinanthus minor subsp. minor,subspecies
gi-K-795LB,gi-K-78LT,Rhinanthus minor L.,species
gi-K-78LT,gi-K-DQG,Rhinanthus L.,genus
gi-K-DQG,gi-K-BMGTX,Orobanchaceae Vent.,family
gi-K-MFR3,gi-K-62H8K,"Bombus nevadensis Cresson, 1874",species
gi-K-62H8K,gi-K-KN5,"Bombus Latreille, 1802",genus
gi-K-KN5,gi-K-BMJDX,Bombini,tribe
gi-K-BMJDX,gi-K-6KD,Apinae,subfamily
gi-K-6KD,gi-K-625GP,Apidae,family
gi-K-625GP,gi-K-HYM,Apoidea,superfamily
gi-K-HYM,gi-K-H6,Hymenoptera,order
gi-K-4Y7BR,gi-K-7JH2,Solidago juliae G. L. Nesom,species
gi-K-7JH2,gi-K-J6T,Solidago L.,genus
gi-K-3J696,gi-K-62TZT,Hackelia diffusa (Douglas ex Lehm.) I. M. Johnst.,species
gi-K-62TZT,gi-K-7NDYV,Hackelia Opiz ex Berchtold,genus
gi-K-7NDYV,gi-K-622G7,Cynoglossoideae Weigend,subfamily
gi-K-622G7,gi-K-BMH4M,Boraginaceae Juss.,family
gi-K-BMH4M,gi-K-MG,Boraginales Juss. ex Bercht. & J. Presl,order
gi-K-4FCNT,gi-K-6LXQ,Petalonyx nitidus S. Watson,species
gi-K-6LXQ,gi-K-K4N,Petalonyx A. Gray,genus
gi-K-K4N,gi-K-C5K,Petalonychoideae Weigend,subfamily
gi-K-C5K,gi-K-ZT,Loasaceae Juss.,family
gi-K-ZT,gi-K-MG,Cornales,order
gi-K-8HTG8,gi-K-PS4,"Aerodramus amelis (Oberholser, 1906)",species
gi-K-PS4,gi-K-J5Z,"Aerodramus Oberholser, 1906",genus
gi-K-J5Z,gi-K-6L5,Apodinae,subfamily
gi-K-6L5,gi-K-Q9,Apodidae,family
gi-K-4S992,gi-K-78QQ,"Rhinolophus nereis K. Andersen, 1905",species
gi-K-78QQ,gi-K-FP2,"Rhinolophus Lacépède, 1799",genus
gi-K-FP2,gi-K-5M3,"Rhinolophidae Gray, 1825",family
gi-K-5M3,gi-K-4FY,"Rhinolophoidea Gray, 1825",superfamily
gi-K-4FY,gi-K-B6L7G,"Yinpterochiroptera Springer, Teeling, Madsen, Stanhope & Jong, 2001",suborder
gi-K-3NLMN,gi-K-5293,Hymenoxys brachyactis Wooton & Standl.,species
gi-K-5293,gi-K-J6T,Hymenoxys Cass.,genus
gi-K-773LJ,gi-K-6KZB,"Perameles eremiana Spencer, 1897",species
gi-K-6KZB,gi-K-628M2,"Perameles É. Geoffroy Saint-Hilaire, 1804",genus
gi-K-628M2,gi-K-625TV,"Peramelinae Gray, 1825",subfamily
gi-K-625TV,gi-K-3S9,"Peramelidae Gray, 1825",family
gi-K-3S9,gi-K-LJ,"Peramelemorphia Ameghino, 1889",order
gi-K-YW58,gi-K-62NSD,"Cossypha caffra (Linnaeus, 1771)",species
gi-K-62NSD,gi-K-CZN,"Cossypha Vigors, 1825",genus
gi-K-7G4G2,gi-K-86PV,"Vidua fischeri (Reichenow, 1882)",species
gi-K-86PV,gi-K-62739,"Vidua Cuvier, 1816",genus
gi-K-62739,gi-K-3RL,Viduidae,family
gi-K-57WS5,gi-K-7YHM,"Tragulus versicolor Thomas, 1910",species
gi-K-7YHM,gi-K-HCN,"Tragulus Brisson, 1762",genus
gi-K-HCN,gi-K-B6L7D,"Tragulidae Milne-Edwards, 1864",family
gi-K-B6L7D,gi-K-LG,"Artiodactyla Owen, 1848",order
gi-K-53SC5,gi-K-7QY5,"Symposiachrus sacerdotum (Mees, 1973)",species
gi-K-7QY5,gi-K-CVP,"Symposiachrus Bonaparte, 1854",genus
gi-K-CVP,gi-K-3RL,"Monarchidae Bonaparte, 1854",family
gi-K-3WKHH,gi-K-5HK4,Lycium carolinianum Walter,species
gi-K-5HK4,gi-K-628NX,Lycium L.,genus
gi-K-628NX,gi-K-626XM,Solanoideae Burnett,subfamily
gi-K-626XM,gi-K-B7VXK,Solanaceae Juss.,family
gi-K-B7VXK,gi-K-MG,Solanales Juss. ex Bercht. & J. Presl,order
gi-K-6CSQ8,gi-K-44GH,"Dicaeum cruentatum (Linnaeus, 1758)",species
gi-K-623TS,gi-K-622NM,"Furipteridae Gray, 1866",family
gi-K-BNT9W,gi-K-4F798,"Perognathus inornatus psammophilus von Bloeker, 1937",subspecies
gi-K-4F798,gi-K-6LP7,"Perognathus inornatus Merriam, 1889",species
gi-K-6LP7,gi-K-93MYY,"Perognathus Wied-Neuwied, 1839",genus
gi-K-93MYY,gi-K-6255W,"Perognathinae Coues, 1875",subfamily
gi-K-6255W,gi-K-4CW,"Heteromyidae Gray, 1868",family
gi-K-4CW,gi-K-B6L6L,"Castorimorpha A. E. Wood, 1955",suborder
gi-K-539L2,gi-K-7PQF,Stylisma pickeringii (Torr. ex M. A. Curtis) A. Gray,species
gi-K-7PQF,gi-K-JD7,Stylisma Raf.,genus
gi-K-JD7,gi-K-8J9,Convolvuloideae Burnett,subfamily
gi-K-8J9,gi-K-B7VXK,Convolvulaceae Juss.,family
gi-K-6VFMH,gi-K-6PRN,"Phylloscopus collybita (Vieillot, 1817)",species
gi-K-6PRN,gi-K-625K5,"Phylloscopus F. Boie, 1826",genus
gi-K-625K5,gi-K-3RL,Phylloscopidae,family
gi-K-TLG4,gi-K-3M2N,"Chamaeza ruficauda Cabanis & Heine, 1859",species
gi-K-3M2N,gi-K-623ST,"Chamaeza Vigors, 1825",genus
gi-K-623ST,gi-K-3RL,"Formicariidae G. R. Gray, 1840",family
gi-K-CVWC,gi-K-7NNTZ,"Amnicola dalli (Pilsbry & Beecher, 1892)",species
gi-K-7NNTZ,gi-K-7NFWD,"Amnicola A. Gould & Haldeman, 1840",genus
gi-K-7NFWD,gi-K-B6LTM,"Amnicolidae Tryon, 1863",family
gi-K-B6LTM,gi-K-B6L8B,"Truncatelloidea Gray, 1840",superfamily
gi-K-B6L8B,gi-K-9WLSP,"Littorinimorpha A. N. Golikov & Starobogatov, 1975",order
gi-K-9WLSP,gi-K-BMGTT,"Caenogastropoda L. R. Cox, 1960",subclass
gi-K-BMGTT,gi-K-M2L,"Gastropoda Cuvier, 1795",class
gi-K-4M5N8,gi-K-6V7H,Potentilla micheneri Greene,species
gi-K-6PWPX,gi-K-9WKNC,"Libellula semifasciata Burmeister, 1839",species
gi-K-9WKNC,gi-K-9WKKB,"Libellula Linnaeus, 1758",genus
gi-K-9WKKB,gi-K-WFY,"Libellulidae Leach, 1815",family
gi-K-WFY,gi-K-B6LCL,"Anisoptera Selys, 1854",suborder
gi-K-B6LCL,gi-K-H6,"Odonata Fabricius, 1793",order
gi-K-7W2R8,gi-K-7PMCX,"Nephropsis rosea Bate, 1888",species
gi-K-7PMCX,gi-K-7NJZW,"Nephropsis Wood-Mason, 1872",genus
gi-K-7NJZW,gi-K-7NFPX,"Nephropidae Dana, 1852",family
gi-K-7NFPX,gi-K-7NFK5,"Nephropoidea Dana, 1852",superfamily
gi-K-7NFK5,gi-K-7NFJ8,"Astacidea Latreille, 1802",infraorder
gi-K-7NFJ8,gi-K-33N,Pleocyemata,suborder
gi-K-33N,gi-K-MC,Decapoda,order
gi-K-MC,gi-K-RT,Malacostraca,class
gi-K-54PQY,gi-K-7SHF,"Tanygnathus gramineus (Gmelin, 1788)",species
gi-K-7SHF,gi-K-628M9,"Tanygnathus Wagler, 1832",genus
gi-K-4LVLX,gi-K-63PVP,Populus heterophylla L.,species
gi-K-4Z2NY,gi-K-7KX6,"Sphyrapicus ruber (J. F. Gmelin, 1788)",species
gi-K-7KX6,gi-K-K5T,"Sphyrapicus S. F. Baird, 1858",genus
gi-K-4BG4L,gi-K-6BDL,"Oxymycterus josei Hoffmann, Lessa & M. F. Smith, 2002",species
gi-K-6BDL,gi-K-93N26,"Oxymycterus Waterhouse, 1837",genus
gi-K-93N26,gi-K-8P5,"Sigmodontinae Wagner, 1843",subfamily
gi-K-5CDGD,gi-K-896W,"Xerospermophilus mohavensis (Merriam, 1889)",species
gi-K-896W,gi-K-93N4J,"Xerospermophilus Merriam, 1892",genus
gi-K-4K6GH,gi-K-63NTP,Pleiomeris canariensis (Willd.) A. DC.,species
gi-K-63NTP,gi-K-JY3,Pleiomeris A. DC.,genus
gi-K-JY3,gi-K-627BN,Myrsinoideae Burnett,subfamily
gi-K-627BN,gi-K-625QY,Primulaceae Batsch ex Borkh.,family
gi-K-4533K,gi-K-63CR9,"Myiotriccus ornatus (Lafresnaye, 1853)",species
gi-K-63CR9,gi-K-HMW,"Myiotriccus Ridgway, 1905",genus
gi-K-6LG32,gi-K-4TVW,"Harpyopsis novaeguineae Salvadori, 1875",species
gi-K-4TVW,gi-K-5W6,"Harpyopsis Salvadori, 1875",genus
gi-K-VHLP,gi-K-7NSYY,"Cirroteuthis muelleri Eschricht, 1838",species
gi-K-7NSYY,gi-K-7NGSS,"Cirroteuthis Eschricht, 1838",genus
gi-K-7NGSS,gi-K-BMJCC,"Cirroteuthidae W. Keferstein, 1866",family
gi-K-BMJCC,gi-K-BMGV4,"Cirrata Grimpe, 1916",suborder
gi-K-BMGV4,gi-K-7NVY5,"Octopoda Leach, 1818",order
gi-K-7NVY5,gi-K-7NF54,"Octopodiformes Berthold & Engeser, 1987",superorder
gi-K-7NF54,gi-K-BMGV3,"Coleoidea Bather, 1888",subclass
gi-K-BMGV3,gi-K-M2L,"Cephalopoda Cuvier, 1795",class
gi-K-BMZ3D,gi-K-C5QJ,"Alouatta palliata aequatorialis (Festa, 1903)",subspecies
gi-K-C5QJ,gi-K-6295H,"Alouatta palliata (Gray, 1849)",species
gi-K-6295H,gi-K-J4P,"Alouatta Lacépède, 1799",genus
gi-K-J4P,gi-K-622TD,"Alouattinae Trouessart, 1897",subfamily
gi-K-622TD,gi-K-4PM,"Atelidae Gray, 1825",family
gi-K-4PM,gi-K-4DT,"Simiiformes Haeckel, 1866",infraorder
gi-K-4DT,gi-K-BMGW3,"Haplorrhini Pocock, 1918",suborder
gi-K-BMGW3,gi-K-LG,"Primates Linnaeus, 1758",order
gi-K-YYHM,gi-K-62NHY,"Cottus immaculatus Kinziger & Wood, 2010",species
gi-K-62NHY,gi-K-8MC,Cottus,genus
gi-K-8MC,gi-K-42M,Cottidae,family
gi-K-42M,gi-K-BXVWY,Scorpaeniformes,order
gi-K-349QW,gi-K-4247,"Dasyprocta coibae Thomas, 1902",species
gi-K-4247,gi-K-623WT,"Dasyprocta Illiger, 1811",genus
gi-K-623WT,gi-K-4L7,"Dasyproctidae Bonaparte, 1838",family
gi-K-6WSZK,gi-K-78VK,"Rhipidura maculipectus G. R. Gray, 1858",species
gi-K-78VK,gi-K-626VB,"Rhipidura Vigors & Horsfield, 1827",genus
gi-K-626VB,gi-K-3RL,"Rhipiduridae Sundevall, 1872",family
gi-K-6D5RR,gi-K-44WV,"Dicrurus ludwigii (A. Smith, 1834)",species
gi-K-44WV,gi-K-988,"Dicrurus Vieillot, 1816",genus
gi-K-988,gi-K-3RL,"Dicruridae Vigors, 1825",family
gi-K-6PHNZ,gi-K-5DB9,"Leptoptilos javanicus (Horsfield, 1821)",species
gi-K-5DB9,gi-K-88T,"Leptoptilos Lesson, 1831",genus
gi-K-88T,gi-K-Y9,"Ciconiidae Sundevall, 1836",family
gi-K-Y9,gi-K-V2,Ciconiiformes,order
gi-K-P57K,gi-K-62JQR,"Cacatua pastinator (Gould, 1841)",species
gi-K-62JQR,gi-K-J98,"Cacatua Vieillot, 1817",genus
gi-K-J98,gi-K-FBD,Cacatuinae,subfamily
gi-K-5ZQ9B,gi-K-3SMP,"Columba eversmanni Bonaparte, 1856",species
gi-K-3SMP,gi-K-JCZ,"Columba Linnaeus, 1758",genus
gi-K-5XZQC,gi-K-3NXN,Chondrilla juncea L.,species
gi-K-3NXN,gi-K-JCD,Chondrilla L.,genus
gi-K-JCD,gi-K-622TP,Cichorioideae (Juss.) Chev.,subfamily
gi-K-ZT9X,gi-K-62P56,"Crypsirina cucullata Jerdon, 1862",species
gi-K-62P56,gi-K-8L6,"Crypsirina Vieillot, 1816",genus
gi-K-4Q9X7,gi-K-7PF6K,"Ptychobranchus subtentus (Say, 1825)",species
gi-K-7PF6K,gi-K-7NMHQ,"Ptychobranchus C. T. Simpson, 1900",genus
gi-K-87PNV,gi-K-87DD7,"Antillotyphlops geotomus (Thomas, 1966)",species
gi-K-87DD7,gi-K-HMR,Antillotyphlops,genus
gi-K-HMR,gi-K-8GNDB,Typhlopidae,family
gi-K-8GNDB,gi-K-BXVXG,Typhlopoidea,superfamily
gi-K-4DXY3,gi-K-6JFY,"Passer moabiticus Tristram, 1864",species
gi-K-6JFY,gi-K-626DC,"Passer Brisson, 1760",genus
gi-K-626DC,gi-K-3RL,"Passeridae Rafinesque, 1815",family
gi-K-7WP62,gi-K-63QST,"Psilopogon duvaucelii (R. Lesson, 1830)",species
gi-K-63QST,gi-K-7NJP4,"Psilopogon S. Müller, 1836",genus
gi-K-7NJP4,gi-K-3TR,Megalaimidae,family
gi-K-5ZTPK,gi-K-62N8P,"Conopias trivirgatus (Wied-Neuwied, 1831)",species
gi-K-62N8P,gi-K-HMW,"Conopias Cabanis & Heine, 1859",genus
gi-K-RHDV,gi-K-84N69,"Carukia barnesi Southcott, 1967",species
gi-K-84N69,gi-K-84K9G,"Carukia Southcott, 1967",genus
gi-K-84K9G,gi-K-B6LDM,"Carukiidae Bentlage, Cartwright, Yanagihara, Lewis, Richards & Collins, 2010",family
gi-K-B6LDM,gi-K-B8V3T,"Carybdeida Gegenbaur, 1857",order
gi-K-B8V3T,gi-K-CN2,"Cubozoa Werner, 1973",class
gi-K-CN2,gi-K-N,Cnidaria,phylum
gi-K-4XWZN,gi-K-63SBZ,"Sminthopsis youngsoni McKenzie & Archer, 1982",species
gi-K-63SBZ,gi-K-L8L,"Sminthopsis Thomas, 1887",genus
gi-K-L8L,gi-K-KC5,"Sminthopsini Archer, 1982",tribe
gi-K-KC5,gi-K-8ZW,"Sminthopsinae Archer, 1982",subfamily
gi-K-4SGR,gi-K-625G4,"Haematopus Linnaeus, 1758",genus
gi-K-625G4,gi-K-X3,Haematopodidae,family
gi-K-67VL6,gi-K-34V3,"Ateles belzebuth É. Geoffroy Saint-Hilaire, 1806",species
gi-K-34V3,gi-K-J6Y,"Ateles É. Geoffroy Saint-Hilaire, 1806",genus
gi-K-J6Y,gi-K-622TD,"Atelinae Gray, 1825",subfamily
gi-K-7QLFY,gi-K-8NLS2,"Alticola (Alticola) albicaudus (True, 1894)",species
gi-K-8NLS2,gi-K-SZM,"Alticola Blanford, 1881",subgenus
gi-K-SZM,gi-K-B6MFZ,"Alticola Blanford, 1881",genus
gi-K-4CK33,gi-K-6DFM,"Papilio ambrax Boisduval, 1832",species
gi-K-6H3BG,gi-K-62RM7,Eriogonum nidularium Coville,species
gi-K-62RM7,gi-K-93LT4,Eriogonum Michx.,genus
gi-K-8LZJZ,gi-K-8PQT8,"Myotis (Pizonyx) elegans Hall, 1962",species
gi-K-8PQT8,gi-K-5WGF,"Pizonyx Miller, 1906",subgenus
gi-K-5WGF,gi-K-JXX,"Myotis Kaup, 1829",genus
gi-K-JXX,gi-K-HTH,"Myotinae Tate, 1942",subfamily
gi-K-6TZF6,gi-K-6K7D,"Pelargopsis capensis (Linnaeus, 1766)",species
gi-K-6K7D,gi-K-JMT,"Pelargopsis Gloger, 1841",genus
gi-K-59ZVW,gi-K-6488W,"Tyto glaucops (Kaup, 1852)",species
gi-K-6488W,gi-K-KGT,"Tyto Billberg, 1828",genus
gi-K-KGT,gi-K-HMY,Tytoninae,subfamily
gi-K-HMY,gi-K-466,Tytonidae,family
gi-K-466,gi-K-V2,Strigiformes,order
gi-K-4XTYT,gi-K-644BR,Sium suave Walter,species
gi-K-644BR,gi-K-J5W,Sium L.,genus
gi-K-8J6T,gi-K-LJJ,"Abalistes filamentosus Matsuura & Yoshino, 2004",species
gi-K-LJJ,gi-K-72H,Abalistes,genus
gi-K-72H,gi-K-47D,Balistidae,family
gi-K-47D,gi-K-BXVWY,Tetraodontiformes,order
gi-K-B9694,gi-K-B8V4X,Asplenium montanum Willd.,species
gi-K-B8V4X,gi-K-B8V4L,Asplenium L.,genus
gi-K-B8V4L,gi-K-B8TXB,Aspleniaceae Newman,family
gi-K-B8TXB,gi-K-GV,Polypodiales Link,order
gi-K-GV,gi-K-TP,Polypodiopsida,class
gi-K-PDXR,gi-K-8V573,"Calamus calamus (Valenciennes, 1830)",species
gi-K-8V573,gi-K-626ZQ,Calamus,genus
gi-K-626ZQ,gi-K-PC,Sparidae,family
gi-K-4L96W,gi-K-63NFC,Polygonum californicum Meisn.,species
gi-K-63NFC,gi-K-93LTK,Polygonum L.,genus
gi-K-93LTK,gi-K-627KD,Polygonoideae Eaton,subfamily
gi-K-BZRQP,gi-K-643JJ,Rubus falcatus Boulay,species
gi-K-643JJ,gi-K-628NC,Rubus L.,genus
gi-K-6NTBH,gi-K-637MX,"Laephotis botswanae Setzer, 1971",species
gi-K-637MX,gi-K-628H3,"Laephotis Thomas, 1901",genus
gi-K-628H3,gi-K-628BX,"Vespertilionini Gray, 1821",tribe
gi-K-4Q33R,gi-K-64365,"Pteropus samoensis Peale, 1848",species
gi-K-64365,gi-K-7NM9D,"Pteropus Brisson, 1762",genus
gi-K-7NM9D,gi-K-K8P,"Pteropodini Gray, 1821",tribe
gi-K-K8P,gi-K-FDD,"Pteropodinae Gray, 1821",subfamily
gi-K-FDD,gi-K-4FY,"Pteropodidae Gray, 1821",family
gi-K-4ZRJL,gi-K-4PZ,Stellaria obtusa Engelm.,species
gi-K-4PZ,gi-K-7RZ,Stellaria L.,genus
gi-K-7RZ,gi-K-BMH4R,Caryophyllaceae Juss.,family
gi-K-GQSL,gi-K-32Y8,"Arius arenarius (Müller & Troschel, 1849)",species
gi-K-32Y8,gi-K-6Q6,Arius,genus
gi-K-6Q6,gi-K-6236K,Ariidae,family
gi-K-6236K,gi-K-BXVWY,Siluriformes,order
gi-K-3S5QW,gi-K-62XKG,"Lamprotornis nitens (Linnaeus, 1766)",species
gi-K-62XKG,gi-K-GRP,"Lamprotornis Temminck, 1820",genus
gi-K-GRP,gi-K-3RL,"Sturnidae Rafinesque, 1815",family
gi-K-62T2G,gi-K-66H,"Fratercula Brisson, 1760",genus
gi-K-66H,gi-K-X3,Alcidae,family
gi-K-GCJ6,gi-K-32FH,"Ardea pacifica Latham, 1802",species
gi-K-32FH,gi-K-J6C,"Ardea Linnaeus, 1758",genus
gi-K-J6C,gi-K-6PB,"Ardeinae Leach, 1820",subfamily
gi-K-6PB,gi-K-3RZ,"Ardeidae Leach, 1820",family
gi-K-4DGDP,gi-K-63M6D,"Paratrechina longicornis (Latreille, 1802)",species
gi-K-63M6D,gi-K-KXL,"Paratrechina Motschoulsky, 1863",genus
gi-K-KXL,gi-K-JKW,Lasiini,tribe
gi-K-JKW,gi-K-623T5,Formicinae,subfamily
gi-K-623T5,gi-K-VP,Formicidae,family
gi-K-VP,gi-K-HYM,Vespoidea,superfamily
gi-K-4MG4D,gi-K-6VTP,"Prionops retzii Wahlberg, 1856",species
gi-K-6VTP,gi-K-627BS,"Prionops Vieillot, 1816",genus
gi-K-627BS,gi-K-3RL,"Prionopidae Swainson, 1824",family
gi-K-4K3SP,gi-K-6SBB,"Plectorhyncha lanceolata Gould, 1838",species
gi-K-6SBB,gi-K-CKJ,"Plectorhyncha Gould, 1838",genus
gi-K-6H9ML,gi-K-4FSW,"Eulemur albifrons (É. Geoffroy Saint-Hilaire, 1796)",species
gi-K-4FSW,gi-K-624XW,"Eulemur Simons & Rumpler, 1988",genus
gi-K-624XW,gi-K-622ZR,"Lemuridae Gray, 1821",family
gi-K-622ZR,gi-K-93MP8,"Lemuroidea Gray, 1821",superfamily
gi-K-93MP8,gi-K-4FM,"Lemuriformes Gray, 1821",infraorder
gi-K-4FM,gi-K-BMGW3,"Strepsirrhini É. Geoffroy Saint-Hilaire, 1812",suborder
gi-K-5ZT8Q,gi-K-3T9K,"Conirostrum leucogenys (Lafresnaye, 1852)",species
gi-K-3T9K,gi-K-H87,"Conirostrum d'Orbigny & Lafresnaye, 1838",genus
gi-K-47J2R,gi-K-63F8B,"Nisaetus nipalensis Hodgson, 1836",species
gi-K-63F8B,gi-K-5W6,"Nisaetus Hodgson, 1836",genus
gi-K-T4SF,gi-K-3L8N,"Cerradomys scotti (Langguth & Bonvicino, 2002)",species
gi-K-3L8N,gi-K-93N26,"Cerradomys Weksler, Percequillo & Voss, 2006",genus
gi-K-4XNCR,gi-K-7HLY,"Siphanta acuta (Walker, 1851)",species
gi-K-7HLY,gi-K-623RJ,Siphanta,genus
gi-K-623RJ,gi-K-FL,Flatidae,family
gi-K-FL,gi-K-BXWDC,Fulgoroidea,superfamily
gi-K-BXWDC,gi-K-BXWCS,"Fulgoromorpha Evans, 1946",infraorder
gi-K-BXWCS,gi-K-BXVWV,"Auchenorrhyncha Duméril, 1806",suborder
gi-K-BXVWV,gi-K-H6,"Hemiptera Linnaeus, 1758",order
gi-K-6TSW7,gi-K-6J9Z,"Parus leucomelas Rüppell, 1840",species
gi-K-6J9Z,gi-K-626B2,"Parus Linnaeus, 1758",genus
gi-K-ZRKX,gi-K-3W8G,"Crotophaga sulcirostris Swainson, 1827",species
gi-K-3W8G,gi-K-6275Y,"Crotophaga Linnaeus, 1758",genus
gi-K-6275Y,gi-K-8S7,Crotophaginae,subfamily
gi-K-6S8Z9,gi-K-636L,"Nephelomys albigularis (Tomes, 1860)",species
gi-K-636L,gi-K-93N26,"Nephelomys Weksler, Percequillo & Voss, 2006",genus
gi-K-BNNHK,gi-K-3ZKNC,"Melithreptus gularis laetior Gould, 1875",subspecies
gi-K-3ZKNC,gi-K-5NS5,"Melithreptus gularis (Gould, 1837)",species
gi-K-5NS5,gi-K-CKJ,"Melithreptus Vieillot, 1816",genus
gi-K-3ZL94,gi-K-5NTM,"Mellisuga helenae (Lembeye, 1850)",species
gi-K-5NTM,gi-K-KGD,"Mellisuga Brisson, 1760",genus
gi-K-46YFQ,gi-K-636S,"Nepheronia buquetii (Boisduval, 1836)",species
gi-K-636S,gi-K-625MK,Nepheronia,genus
gi-K-625MK,gi-K-5G9,Pieridae,family
gi-K-53V9C,gi-K-7R6D,"Syndactyla ruficollis (Taczanowski, 1884)",species
gi-K-7R6D,gi-K-6245S,"Syndactyla Reichenbach, 1853",genus
gi-K-6245S,gi-K-3RL,Furnariidae,family
gi-K-4Y7F4,gi-K-7JH2,Solidago ohioensis Riddell,species
gi-K-4BCJN,gi-K-6B8C,"Oxybasis rubra (L.) S. Fuentes, Uotila & Borsch",species
gi-K-6B8C,gi-K-93LSZ,Oxybasis Kar. & Kir.,genus
gi-K-93LSZ,gi-K-68Z,Chenopodioideae Burnett,subfamily
gi-K-68Z,gi-K-BMH4R,Amaranthaceae Juss.,family
gi-K-7358Y,gi-K-5KQ9,Malus baccata (L.) Borkh.,species
gi-K-5KQ9,gi-K-BVBB9,Malus Mill.,genus
gi-K-7ZD5Z,gi-K-7WRMS,Sairocarpus cornutus subsp. cornutus,subspecies
gi-K-7WRMS,gi-K-7PYF6,Sairocarpus cornutus (Benth.) D. A. Sutton,species
gi-K-7PYF6,gi-K-BVBBB,Sairocarpus Nutt. ex A. DC.,genus
gi-K-BVBBB,gi-K-6262K,Antirrhinoideae Benth.,subfamily
gi-K-6VRS6,gi-K-7PCVT,"Pleurobema plenum (I. Lea, 1840)",species
gi-K-7PCVT,gi-K-7NMK6,"Pleurobema Rafinesque, 1819",genus
gi-K-9J25,gi-K-N7P,Acourtia nana (A. Gray) Reveal & R. M. King,species
gi-K-N7P,gi-K-JXP,Acourtia D. Don,genus
gi-K-JXP,gi-K-622TP,Mutisioideae Lindl.,subfamily
gi-K-3BT3K,gi-K-4F6P,"Euchloe lotta Beutenmüller, 1898",species
gi-K-4F6P,gi-K-625MK,Euchloe,genus
gi-K-3B94C,gi-K-62RQR,Erodium moschatum (L.) L'Hér.,species
gi-K-62RQR,gi-K-623GK,Erodium L'Hér.,genus
gi-K-623GK,gi-K-B7VXP,Geraniaceae Juss.,family
gi-K-B7VXP,gi-K-MG,Geraniales Juss. ex Bercht. & J. Presl,order
gi-K-3FBQP,gi-K-4M9V,"Garrulax canorus (Linnaeus, 1758)",species
gi-K-4M9V,gi-K-624XT,"Garrulax Lesson, 1831",genus
gi-K-624XT,gi-K-3RL,"Leiothrichidae Swainson, 1832",family
